worker_id,month,gross_earning,platform_fees,net_earning,currency,prev_month_net
WRK-000373,2025-08,2035.2,261.28,1773.92,EUR,1169.65
WRK-000373,2025-09,1583.15,203.24,1379.91,EUR,1773.92
WRK-000373,2025-10,2056.29,263.98,1792.31,EUR,1379.91
WRK-000373,2025-11,2090.7,268.4,1822.3,EUR,1792.31
WRK-000373,2025-12,1725.6,221.53,1504.07,EUR,1822.3
WRK-000373,2026-01,1863.7,239.26,1624.44,EUR,1504.07
WRK-000373,2026-02,1442.25,185.15,1257.1,EUR,1624.44
WRK-000374,2025-01,2036.39,288.15,1748.24,EUR,0.0
WRK-000374,2025-02,1806.68,255.65,1551.03,EUR,1748.24
WRK-000374,2025-03,1574.9,222.85,1352.05,EUR,1551.03
WRK-000374,2025-04,1668.45,236.09,1432.36,EUR,1352.05
WRK-000374,2025-05,1162.61,164.51,998.1,EUR,1432.36
WRK-000374,2025-06,2052.55,290.44,1762.11,EUR,998.1
WRK-000374,2025-07,1573.16,222.6,1350.56,EUR,1762.11
WRK-000374,2025-08,1154.31,163.33,990.98,EUR,1350.56
WRK-000374,2025-09,1232.78,174.44,1058.34,EUR,990.98
WRK-000374,2025-10,1266.36,179.19,1087.17,EUR,1058.34
WRK-000374,2025-11,473.86,67.05,406.81,EUR,1087.17
WRK-000374,2025-12,455.99,64.52,391.47,EUR,406.81
WRK-000374,2026-01,1159.73,164.1,995.63,EUR,391.47
WRK-000374,2026-02,1081.01,152.96,928.05,EUR,995.63
WRK-000375,2025-01,559.67,49.68,509.99,EUR,0.0
WRK-000375,2025-02,840.65,74.62,766.03,EUR,509.99
WRK-000375,2025-03,1334.43,118.46,1215.97,EUR,766.03
WRK-000375,2025-04,1315.35,116.76,1198.59,EUR,1215.97
WRK-000375,2025-05,1863.4,165.41,1697.99,EUR,1198.59
WRK-000375,2025-06,1439.71,127.8,1311.91,EUR,1697.99
WRK-000375,2025-07,1474.65,130.9,1343.75,EUR,1311.91
WRK-000375,2025-08,1316.33,116.85,1199.48,EUR,1343.75
WRK-000375,2025-09,1696.43,150.59,1545.84,EUR,1199.48
WRK-000375,2025-10,1365.71,121.23,1244.48,EUR,1545.84
WRK-000375,2025-11,1262.88,112.1,1150.78,EUR,1244.48
WRK-000375,2025-12,1400.82,124.35,1276.47,EUR,1150.78
WRK-000375,2026-01,1475.77,131.0,1344.77,EUR,1276.47
WRK-000375,2026-02,1682.57,149.36,1533.21,EUR,1344.77
WRK-000376,2024-09,1597.33,157.26,1440.07,EUR,0.0
WRK-000376,2024-10,1583.14,155.86,1427.28,EUR,1440.07
WRK-000376,2024-11,1536.58,151.28,1385.3,EUR,1427.28
WRK-000376,2024-12,1756.05,172.89,1583.16,EUR,1385.3
WRK-000376,2025-01,1408.84,138.7,1270.14,EUR,1583.16
WRK-000376,2025-02,1312.94,129.26,1183.68,EUR,1270.14
WRK-000376,2025-03,1556.37,153.23,1403.14,EUR,1183.68
WRK-000376,2025-04,1229.36,121.03,1108.33,EUR,1403.14
WRK-000376,2025-05,1457.07,143.45,1313.62,EUR,1108.33
WRK-000376,2025-06,1785.94,175.83,1610.11,EUR,1313.62
WRK-000376,2025-07,1738.75,171.19,1567.56,EUR,1610.11
WRK-000376,2025-08,1516.7,149.32,1367.38,EUR,1567.56
WRK-000376,2025-09,1406.95,138.52,1268.43,EUR,1367.38
WRK-000376,2025-10,1332.8,131.22,1201.58,EUR,1268.43
WRK-000376,2025-11,1202.87,118.43,1084.44,EUR,1201.58
WRK-000376,2025-12,1308.05,128.78,1179.27,EUR,1084.44
WRK-000376,2026-01,908.15,89.41,818.74,EUR,1179.27
WRK-000376,2026-02,1036.05,102.0,934.05,EUR,818.74
WRK-000377,2024-09,1602.86,214.26,1388.6,EUR,0.0
WRK-000377,2024-10,1010.68,135.1,875.58,EUR,1388.6
WRK-000377,2024-11,1011.37,135.19,876.18,EUR,875.58
WRK-000377,2024-12,1205.9,161.2,1044.7,EUR,876.18
WRK-000377,2025-01,1645.74,219.99,1425.75,EUR,1044.7
WRK-000377,2025-02,1490.98,199.3,1291.68,EUR,1425.75
WRK-000377,2025-03,2022.01,270.29,1751.72,EUR,1291.68
WRK-000377,2025-04,2225.94,297.55,1928.39,EUR,1751.72
WRK-000377,2025-05,1765.11,235.95,1529.16,EUR,1928.39
WRK-000377,2025-06,1963.5,262.47,1701.03,EUR,1529.16
WRK-000377,2025-07,1925.23,257.35,1667.88,EUR,1701.03
WRK-000377,2025-08,1780.27,237.97,1542.3,EUR,1667.88
WRK-000377,2025-09,1990.77,266.11,1724.66,EUR,1542.3
WRK-000377,2025-10,1532.28,204.82,1327.46,EUR,1724.66
WRK-000377,2025-11,1661.77,222.13,1439.64,EUR,1327.46
WRK-000377,2025-12,1611.62,215.43,1396.19,EUR,1439.64
WRK-000377,2026-01,1309.61,175.06,1134.55,EUR,1396.19
WRK-000377,2026-02,1263.68,168.92,1094.76,EUR,1134.55
WRK-000378,2024-09,1371.16,159.59,1211.57,EUR,0.0
WRK-000378,2024-10,1661.25,193.35,1467.9,EUR,1211.57
WRK-000378,2024-11,2036.64,237.04,1799.6,EUR,1467.9
WRK-000378,2024-12,1881.77,219.01,1662.76,EUR,1799.6
WRK-000378,2025-01,1513.15,176.11,1337.04,EUR,1662.76
WRK-000378,2025-02,1659.71,193.17,1466.54,EUR,1337.04
WRK-000378,2025-03,1443.35,167.99,1275.36,EUR,1466.54
WRK-000378,2025-04,1202.7,139.98,1062.72,EUR,1275.36
WRK-000378,2025-05,1088.96,126.74,962.22,EUR,1062.72
WRK-000378,2025-06,1252.76,145.8,1106.96,EUR,962.22
WRK-000378,2025-07,890.79,103.68,787.11,EUR,1106.96
WRK-000378,2025-08,811.58,94.46,717.12,EUR,787.11
WRK-000378,2025-09,629.36,73.25,556.11,EUR,717.12
WRK-000378,2025-10,863.94,100.55,763.39,EUR,556.11
WRK-000378,2025-11,1268.9,147.68,1121.22,EUR,763.39
WRK-000378,2025-12,1181.56,137.52,1044.04,EUR,1121.22
WRK-000378,2026-01,1100.76,128.11,972.65,EUR,1044.04
WRK-000378,2026-02,610.85,71.09,539.76,EUR,972.65
WRK-000379,2024-11,2049.81,210.85,1838.96,EUR,0.0
WRK-000379,2024-12,2028.68,208.68,1820.0,EUR,1838.96
WRK-000379,2025-01,2105.53,216.58,1888.95,EUR,1820.0
WRK-000379,2025-02,2447.78,251.79,2195.99,EUR,1888.95
WRK-000379,2025-03,2223.75,228.74,1995.01,EUR,2195.99
WRK-000379,2025-04,2013.69,207.13,1806.56,EUR,1995.01
WRK-000379,2025-05,1709.42,175.84,1533.58,EUR,1806.56
WRK-000379,2025-06,1225.43,126.05,1099.38,EUR,1533.58
WRK-000379,2025-07,1443.43,148.48,1294.95,EUR,1099.38
WRK-000379,2025-08,1606.36,165.24,1441.12,EUR,1294.95
WRK-000379,2025-09,1778.84,182.98,1595.86,EUR,1441.12
WRK-000379,2025-10,1562.16,160.69,1401.47,EUR,1595.86
WRK-000379,2025-11,1659.31,170.68,1488.63,EUR,1401.47
WRK-000379,2025-12,1240.78,127.63,1113.15,EUR,1488.63
WRK-000379,2026-01,1419.74,146.04,1273.7,EUR,1113.15
WRK-000379,2026-02,1880.64,193.45,1687.19,EUR,1273.7
WRK-000380,2024-11,937.47,103.44,834.03,EUR,0.0
WRK-000380,2024-12,1117.97,123.35,994.62,EUR,834.03
WRK-000380,2025-01,918.27,101.32,816.95,EUR,994.62
WRK-000380,2025-02,636.9,70.27,566.63,EUR,816.95
WRK-000380,2025-03,698.71,77.09,621.62,EUR,566.63
WRK-000380,2025-04,748.46,82.58,665.88,EUR,621.62
WRK-000380,2025-05,1043.77,115.17,928.6,EUR,665.88
WRK-000380,2025-06,1010.51,111.5,899.01,EUR,928.6
WRK-000380,2025-07,1159.65,127.95,1031.7,EUR,899.01
WRK-000380,2025-08,1263.59,139.42,1124.17,EUR,1031.7
WRK-000380,2025-09,1088.79,120.14,968.65,EUR,1124.17
WRK-000380,2025-10,948.67,104.67,844.0,EUR,968.65
WRK-000380,2025-11,761.71,84.05,677.66,EUR,844.0
WRK-000380,2025-12,929.4,102.55,826.85,EUR,677.66
WRK-000380,2026-01,884.68,97.61,787.07,EUR,826.85
WRK-000380,2026-02,853.85,94.21,759.64,EUR,787.07
WRK-000381,2025-03,1249.14,121.24,1127.9,EUR,0.0
WRK-000381,2025-04,1157.61,112.36,1045.25,EUR,1127.9
WRK-000381,2025-05,1934.7,187.78,1746.92,EUR,1045.25
WRK-000381,2025-06,1920.48,186.4,1734.08,EUR,1746.92
WRK-000381,2025-07,1636.9,158.88,1478.02,EUR,1734.08
WRK-000381,2025-08,1907.87,185.18,1722.69,EUR,1478.02
WRK-000381,2025-09,1550.34,150.47,1399.87,EUR,1722.69
WRK-000381,2025-10,1157.16,112.31,1044.85,EUR,1399.87
WRK-000381,2025-11,1443.89,140.14,1303.75,EUR,1044.85
WRK-000381,2025-12,1102.5,107.01,995.49,EUR,1303.75
WRK-000381,2026-01,1017.39,98.75,918.64,EUR,995.49
WRK-000381,2026-02,699.7,67.91,631.79,EUR,918.64
WRK-000382,2024-10,1122.82,159.55,963.27,EUR,0.0
WRK-000382,2024-11,1010.29,143.56,866.73,EUR,963.27
WRK-000382,2024-12,901.67,128.12,773.55,EUR,866.73
WRK-000382,2025-01,682.31,96.95,585.36,EUR,773.55
WRK-000382,2025-02,900.89,128.01,772.88,EUR,585.36
WRK-000382,2025-03,830.03,117.94,712.09,EUR,772.88
WRK-000382,2025-04,980.16,139.28,840.88,EUR,712.09
WRK-000382,2025-05,984.9,139.95,844.95,EUR,840.88
WRK-000382,2025-06,871.27,123.8,747.47,EUR,844.95
WRK-000382,2025-07,993.63,141.19,852.44,EUR,747.47
WRK-000382,2025-08,848.01,120.5,727.51,EUR,852.44
WRK-000382,2025-09,986.37,140.16,846.21,EUR,727.51
WRK-000382,2025-10,1116.9,158.71,958.19,EUR,846.21
WRK-000382,2025-11,1148.03,163.13,984.9,EUR,958.19
WRK-000382,2025-12,1163.36,165.31,998.05,EUR,984.9
WRK-000382,2026-01,938.56,133.37,805.19,EUR,998.05
WRK-000382,2026-02,849.72,120.74,728.98,EUR,805.19
WRK-000383,2024-10,1386.8,206.56,1180.24,EUR,0.0
WRK-000383,2024-11,1216.68,181.22,1035.46,EUR,1180.24
WRK-000383,2024-12,1271.47,189.38,1082.09,EUR,1035.46
WRK-000383,2025-01,1240.71,184.8,1055.91,EUR,1082.09
WRK-000383,2025-02,1123.07,167.28,955.79,EUR,1055.91
WRK-000383,2025-03,1418.46,211.28,1207.18,EUR,955.79
WRK-000383,2025-04,1537.02,228.94,1308.08,EUR,1207.18
WRK-000383,2025-05,1401.06,208.69,1192.37,EUR,1308.08
WRK-000383,2025-06,1296.5,193.11,1103.39,EUR,1192.37
WRK-000383,2025-07,910.8,135.66,775.14,EUR,1103.39
WRK-000383,2025-08,742.95,110.66,632.29,EUR,775.14
WRK-000383,2025-09,1033.58,153.95,879.63,EUR,632.29
WRK-000383,2025-10,948.49,141.28,807.21,EUR,879.63
WRK-000383,2025-11,1150.28,171.33,978.95,EUR,807.21
WRK-000383,2025-12,682.21,101.61,580.6,EUR,978.95
WRK-000383,2026-01,798.49,118.93,679.56,EUR,580.6
WRK-000383,2026-02,1088.1,162.07,926.03,EUR,679.56
WRK-000384,2025-01,1473.96,140.02,1333.94,EUR,0.0
WRK-000384,2025-02,1598.37,151.84,1446.53,EUR,1333.94
WRK-000384,2025-03,1795.37,170.56,1624.81,EUR,1446.53
WRK-000384,2025-04,1574.68,149.59,1425.09,EUR,1624.81
WRK-000384,2025-05,1710.46,162.49,1547.97,EUR,1425.09
WRK-000384,2025-06,1327.42,126.1,1201.32,EUR,1547.97
WRK-000384,2025-07,883.21,83.9,799.31,EUR,1201.32
WRK-000384,2025-08,1240.81,117.87,1122.94,EUR,799.31
WRK-000384,2025-09,1465.52,139.22,1326.3,EUR,1122.94
WRK-000384,2025-10,1401.79,133.17,1268.62,EUR,1326.3
WRK-000384,2025-11,1386.23,131.69,1254.54,EUR,1268.62
WRK-000384,2025-12,1198.42,113.85,1084.57,EUR,1254.54
WRK-000384,2026-01,1556.6,147.87,1408.73,EUR,1084.57
WRK-000384,2026-02,1130.68,107.41,1023.27,EUR,1408.73
WRK-000385,2024-11,1059.05,110.13,948.92,EUR,0.0
WRK-000385,2024-12,1324.59,137.74,1186.85,EUR,948.92
WRK-000385,2025-01,1263.81,131.42,1132.39,EUR,1186.85
WRK-000385,2025-02,1150.93,119.68,1031.25,EUR,1132.39
WRK-000385,2025-03,1256.63,130.67,1125.96,EUR,1031.25
WRK-000385,2025-04,1379.75,143.47,1236.28,EUR,1125.96
WRK-000385,2025-05,1101.59,114.55,987.04,EUR,1236.28
WRK-000385,2025-06,1215.82,126.43,1089.39,EUR,987.04
WRK-000385,2025-07,1202.46,125.04,1077.42,EUR,1089.39
WRK-000385,2025-08,1093.75,113.73,980.02,EUR,1077.42
WRK-000385,2025-09,1191.11,123.86,1067.25,EUR,980.02
WRK-000385,2025-10,924.02,96.08,827.94,EUR,1067.25
WRK-000385,2025-11,1038.03,107.94,930.09,EUR,827.94
WRK-000385,2025-12,579.92,60.3,519.62,EUR,930.09
WRK-000385,2026-01,442.0,45.96,396.04,EUR,519.62
WRK-000385,2026-02,332.77,34.6,298.17,EUR,396.04
WRK-000386,2024-12,1546.66,207.85,1338.81,EUR,0.0
WRK-000386,2025-01,1432.44,192.5,1239.94,EUR,1338.81
WRK-000386,2025-02,1462.73,196.57,1266.16,EUR,1239.94
WRK-000386,2025-03,1251.01,168.12,1082.89,EUR,1266.16
WRK-000386,2025-04,1150.71,154.64,996.07,EUR,1082.89
WRK-000386,2025-05,1380.28,185.49,1194.79,EUR,996.07
WRK-000386,2025-06,1327.63,178.41,1149.22,EUR,1194.79
WRK-000386,2025-07,1217.22,163.58,1053.64,EUR,1149.22
WRK-000386,2025-08,1285.77,172.79,1112.98,EUR,1053.64
WRK-000386,2025-09,1103.7,148.32,955.38,EUR,1112.98
WRK-000386,2025-10,1095.93,147.28,948.65,EUR,955.38
WRK-000386,2025-11,1218.46,163.74,1054.72,EUR,948.65
WRK-000386,2025-12,1230.77,165.4,1065.37,EUR,1054.72
WRK-000386,2026-01,1310.8,176.15,1134.65,EUR,1065.37
WRK-000386,2026-02,1122.32,150.82,971.5,EUR,1134.65
WRK-000387,2025-01,1627.0,141.85,1485.15,EUR,0.0
WRK-000387,2025-02,1989.54,173.45,1816.09,EUR,1485.15
WRK-000387,2025-03,2279.17,198.71,2080.46,EUR,1816.09
WRK-000387,2025-04,2565.51,223.67,2341.84,EUR,2080.46
WRK-000387,2025-05,2062.23,179.79,1882.44,EUR,2341.84
WRK-000387,2025-06,1920.04,167.4,1752.64,EUR,1882.44
WRK-000387,2025-07,725.27,63.23,662.04,EUR,1752.64
WRK-000387,2025-08,1428.3,124.52,1303.78,EUR,662.04
WRK-000387,2025-09,1346.58,117.4,1229.18,EUR,1303.78
WRK-000387,2025-10,1712.09,149.27,1562.82,EUR,1229.18
WRK-000387,2025-11,1825.05,159.11,1665.94,EUR,1562.82
WRK-000387,2025-12,2111.1,184.05,1927.05,EUR,1665.94
WRK-000387,2026-01,1750.35,152.6,1597.75,EUR,1927.05
WRK-000387,2026-02,1533.32,133.68,1399.64,EUR,1597.75
WRK-000388,2024-10,1516.98,164.42,1352.56,EUR,0.0
WRK-000388,2024-11,1501.69,162.76,1338.93,EUR,1352.56
WRK-000388,2024-12,1610.57,174.56,1436.01,EUR,1338.93
WRK-000388,2025-01,1465.86,158.88,1306.98,EUR,1436.01
WRK-000388,2025-02,1498.09,162.37,1335.72,EUR,1306.98
WRK-000388,2025-03,1380.97,149.68,1231.29,EUR,1335.72
WRK-000388,2025-04,1306.21,141.57,1164.64,EUR,1231.29
WRK-000388,2025-05,1362.48,147.67,1214.81,EUR,1164.64
WRK-000388,2025-06,1342.83,145.54,1197.29,EUR,1214.81
WRK-000388,2025-07,1180.89,127.99,1052.9,EUR,1197.29
WRK-000388,2025-08,1286.17,139.4,1146.77,EUR,1052.9
WRK-000388,2025-09,1148.86,124.52,1024.34,EUR,1146.77
WRK-000388,2025-10,1306.73,141.63,1165.1,EUR,1024.34
WRK-000388,2025-11,1116.12,120.97,995.15,EUR,1165.1
WRK-000388,2025-12,936.64,101.52,835.12,EUR,995.15
WRK-000388,2026-01,1015.27,110.04,905.23,EUR,835.12
WRK-000388,2026-02,994.34,107.77,886.57,EUR,905.23
WRK-000389,2024-12,1728.28,154.48,1573.8,EUR,0.0
WRK-000389,2025-01,1534.65,137.17,1397.48,EUR,1573.8
WRK-000389,2025-02,1447.17,129.35,1317.82,EUR,1397.48
WRK-000389,2025-03,1455.98,130.14,1325.84,EUR,1317.82
WRK-000389,2025-04,1569.03,140.24,1428.79,EUR,1325.84
WRK-000389,2025-05,1592.03,142.3,1449.73,EUR,1428.79
WRK-000389,2025-06,1526.08,136.4,1389.68,EUR,1449.73
WRK-000389,2025-07,1253.53,112.04,1141.49,EUR,1389.68
WRK-000389,2025-08,1446.61,129.3,1317.31,EUR,1141.49
WRK-000389,2025-09,1385.85,123.87,1261.98,EUR,1317.31
WRK-000389,2025-10,675.38,60.37,615.01,EUR,1261.98
WRK-000389,2025-11,786.89,70.33,716.56,EUR,615.01
WRK-000389,2025-12,936.91,83.74,853.17,EUR,716.56
WRK-000389,2026-01,959.84,85.79,874.05,EUR,853.17
WRK-000389,2026-02,874.66,78.18,796.48,EUR,874.05
WRK-000390,2025-01,1077.61,96.35,981.26,EUR,0.0
WRK-000390,2025-02,1057.57,94.56,963.01,EUR,981.26
WRK-000390,2025-03,1076.01,96.21,979.8,EUR,963.01
WRK-000390,2025-04,1220.71,109.14,1111.57,EUR,979.8
WRK-000390,2025-05,1115.15,99.7,1015.45,EUR,1111.57
WRK-000390,2025-06,826.38,73.89,752.49,EUR,1015.45
WRK-000390,2025-07,895.89,80.1,815.79,EUR,752.49
WRK-000390,2025-08,931.07,83.25,847.82,EUR,815.79
WRK-000390,2025-09,960.08,85.84,874.24,EUR,847.82
WRK-000390,2025-10,885.46,79.17,806.29,EUR,874.24
WRK-000390,2025-11,999.27,89.34,909.93,EUR,806.29
WRK-000390,2025-12,1467.76,131.23,1336.53,EUR,909.93
WRK-000390,2026-01,1585.39,141.75,1443.64,EUR,1336.53
WRK-000390,2026-02,1230.37,110.01,1120.36,EUR,1443.64
WRK-000391,2025-03,1287.98,190.73,1097.25,EUR,0.0
WRK-000391,2025-04,1300.68,192.61,1108.07,EUR,1097.25
WRK-000391,2025-05,1646.01,243.75,1402.26,EUR,1108.07
WRK-000391,2025-06,1366.99,202.43,1164.56,EUR,1402.26
WRK-000391,2025-07,1217.46,180.29,1037.17,EUR,1164.56
WRK-000391,2025-08,1566.91,232.04,1334.87,EUR,1037.17
WRK-000391,2025-09,1649.8,244.31,1405.49,EUR,1334.87
WRK-000391,2025-10,1599.45,236.86,1362.59,EUR,1405.49
WRK-000391,2025-11,1680.73,248.89,1431.84,EUR,1362.59
WRK-000391,2025-12,1269.49,188.0,1081.49,EUR,1431.84
WRK-000391,2026-01,800.02,118.47,681.55,EUR,1081.49
WRK-000391,2026-02,763.57,113.07,650.5,EUR,681.55
WRK-000392,2025-03,1382.55,139.93,1242.62,EUR,0.0
WRK-000392,2025-04,1385.82,140.26,1245.56,EUR,1242.62
WRK-000392,2025-05,1626.63,164.63,1462.0,EUR,1245.56
WRK-000392,2025-06,961.91,97.35,864.56,EUR,1462.0
WRK-000392,2025-07,1077.77,109.08,968.69,EUR,864.56
WRK-000392,2025-08,1190.92,120.53,1070.39,EUR,968.69
WRK-000392,2025-09,1105.76,111.91,993.85,EUR,1070.39
WRK-000392,2025-10,1132.11,114.58,1017.53,EUR,993.85
WRK-000392,2025-11,1206.7,122.13,1084.57,EUR,1017.53
WRK-000392,2025-12,1166.85,118.1,1048.75,EUR,1084.57
WRK-000392,2026-01,1285.33,130.09,1155.24,EUR,1048.75
WRK-000392,2026-02,1459.9,147.76,1312.14,EUR,1155.24
WRK-000393,2025-02,1221.96,148.81,1073.15,EUR,0.0
WRK-000393,2025-03,1114.38,135.71,978.67,EUR,1073.15
WRK-000393,2025-04,1329.88,161.95,1167.93,EUR,978.67
WRK-000393,2025-05,1278.75,155.73,1123.02,EUR,1167.93
WRK-000393,2025-06,1194.62,145.48,1049.14,EUR,1123.02
WRK-000393,2025-07,1294.27,157.62,1136.65,EUR,1049.14
WRK-000393,2025-08,1098.3,133.75,964.55,EUR,1136.65
WRK-000393,2025-09,1225.96,149.3,1076.66,EUR,964.55
WRK-000393,2025-10,1174.95,143.09,1031.86,EUR,1076.66
WRK-000393,2025-11,1462.46,178.1,1284.36,EUR,1031.86
WRK-000393,2025-12,1218.7,148.41,1070.29,EUR,1284.36
WRK-000393,2026-01,974.24,118.64,855.6,EUR,1070.29
WRK-000393,2026-02,733.18,89.29,643.89,EUR,855.6
WRK-000394,2025-03,1058.74,156.61,902.13,EUR,0.0
WRK-000394,2025-04,864.32,127.85,736.47,EUR,902.13
WRK-000394,2025-05,861.25,127.39,733.86,EUR,736.47
WRK-000394,2025-06,695.94,102.94,593.0,EUR,733.86
WRK-000394,2025-07,876.88,129.71,747.17,EUR,593.0
WRK-000394,2025-08,997.59,147.56,850.03,EUR,747.17
WRK-000394,2025-09,978.26,144.7,833.56,EUR,850.03
WRK-000394,2025-10,1017.96,150.57,867.39,EUR,833.56
WRK-000394,2025-11,1040.99,153.98,887.01,EUR,867.39
WRK-000394,2025-12,983.67,145.5,838.17,EUR,887.01
WRK-000394,2026-01,1172.48,173.43,999.05,EUR,838.17
WRK-000394,2026-02,1082.68,160.15,922.53,EUR,999.05
WRK-000395,2025-03,967.13,143.5,823.63,EUR,0.0
WRK-000395,2025-04,1226.72,182.01,1044.71,EUR,823.63
WRK-000395,2025-05,1364.55,202.46,1162.09,EUR,1044.71
WRK-000395,2025-06,1377.12,204.33,1172.79,EUR,1162.09
WRK-000395,2025-07,1057.42,156.89,900.53,EUR,1172.79
WRK-000395,2025-08,1103.28,163.7,939.58,EUR,900.53
WRK-000395,2025-09,1155.13,171.39,983.74,EUR,939.58
WRK-000395,2025-10,937.57,139.11,798.46,EUR,983.74
WRK-000395,2025-11,875.33,129.87,745.46,EUR,798.46
WRK-000395,2025-12,746.61,110.78,635.83,EUR,745.46
WRK-000395,2026-01,485.29,72.0,413.29,EUR,635.83
WRK-000395,2026-02,436.48,64.76,371.72,EUR,413.29
WRK-000396,2025-03,1636.0,178.14,1457.86,EUR,0.0
WRK-000396,2025-04,1176.07,128.06,1048.01,EUR,1457.86
WRK-000396,2025-05,1414.23,153.99,1260.24,EUR,1048.01
WRK-000396,2025-06,1203.84,131.09,1072.75,EUR,1260.24
WRK-000396,2025-07,1575.57,171.56,1404.01,EUR,1072.75
WRK-000396,2025-08,1888.87,205.68,1683.19,EUR,1404.01
WRK-000396,2025-09,1420.04,154.63,1265.41,EUR,1683.19
WRK-000396,2025-10,1603.24,174.58,1428.66,EUR,1265.41
WRK-000396,2025-11,1489.38,162.18,1327.2,EUR,1428.66
WRK-000396,2025-12,1673.52,182.23,1491.29,EUR,1327.2
WRK-000396,2026-01,1879.51,204.66,1674.85,EUR,1491.29
WRK-000396,2026-02,1644.73,179.09,1465.64,EUR,1674.85
WRK-000397,2025-02,1398.83,119.05,1279.78,EUR,0.0
WRK-000397,2025-03,1194.4,101.65,1092.75,EUR,1279.78
WRK-000397,2025-04,1220.86,103.9,1116.96,EUR,1092.75
WRK-000397,2025-05,1251.86,106.54,1145.32,EUR,1116.96
WRK-000397,2025-06,1220.45,103.87,1116.58,EUR,1145.32
WRK-000397,2025-07,1131.59,96.3,1035.29,EUR,1116.58
WRK-000397,2025-08,1122.36,95.52,1026.84,EUR,1035.29
WRK-000397,2025-09,1138.95,96.93,1042.02,EUR,1026.84
WRK-000397,2025-10,1299.6,110.6,1189.0,EUR,1042.02
WRK-000397,2025-11,1411.13,120.1,1291.03,EUR,1189.0
WRK-000397,2025-12,1210.46,103.02,1107.44,EUR,1291.03
WRK-000397,2026-01,1296.27,110.32,1185.95,EUR,1107.44
WRK-000397,2026-02,1146.32,97.56,1048.76,EUR,1185.95
WRK-000398,2024-10,1977.54,277.71,1699.83,EUR,0.0
WRK-000398,2024-11,1986.35,278.95,1707.4,EUR,1699.83
WRK-000398,2024-12,2005.73,281.67,1724.06,EUR,1707.4
WRK-000398,2025-01,2107.56,295.97,1811.59,EUR,1724.06
WRK-000398,2025-02,1763.53,247.66,1515.87,EUR,1811.59
WRK-000398,2025-03,1962.75,275.63,1687.12,EUR,1515.87
WRK-000398,2025-04,1871.72,262.85,1608.87,EUR,1687.12
WRK-000398,2025-05,1661.38,233.31,1428.07,EUR,1608.87
WRK-000398,2025-06,1553.23,218.12,1335.11,EUR,1428.07
WRK-000398,2025-07,1819.94,255.58,1564.36,EUR,1335.11
WRK-000398,2025-08,2040.87,286.6,1754.27,EUR,1564.36
WRK-000398,2025-09,1944.35,273.05,1671.3,EUR,1754.27
WRK-000398,2025-10,1920.84,269.75,1651.09,EUR,1671.3
WRK-000398,2025-11,1634.59,229.55,1405.04,EUR,1651.09
WRK-000398,2025-12,1445.51,203.0,1242.51,EUR,1405.04
WRK-000398,2026-01,1543.96,216.82,1327.14,EUR,1242.51
WRK-000398,2026-02,1274.56,178.99,1095.57,EUR,1327.14
WRK-000399,2024-12,703.8,81.41,622.39,EUR,0.0
WRK-000399,2025-01,1256.19,145.31,1110.88,EUR,622.39
WRK-000399,2025-02,1197.58,138.53,1059.05,EUR,1110.88
WRK-000399,2025-03,1252.07,144.83,1107.24,EUR,1059.05
WRK-000399,2025-04,1597.78,184.82,1412.96,EUR,1107.24
WRK-000399,2025-05,2031.34,234.97,1796.37,EUR,1412.96
WRK-000399,2025-06,1561.83,180.66,1381.17,EUR,1796.37
WRK-000399,2025-07,2149.72,248.67,1901.05,EUR,1381.17
WRK-000399,2025-08,2867.46,331.69,2535.77,EUR,1901.05
WRK-000399,2025-09,2971.01,343.67,2627.34,EUR,2535.77
WRK-000399,2025-10,3168.15,366.47,2801.68,EUR,2627.34
WRK-000399,2025-11,3333.68,385.62,2948.06,EUR,2801.68
WRK-000399,2025-12,2601.36,300.91,2300.45,EUR,2948.06
WRK-000399,2026-01,2803.51,324.29,2479.22,EUR,2300.45
WRK-000399,2026-02,2168.32,250.82,1917.5,EUR,2479.22
WRK-000400,2025-03,911.08,73.25,837.83,EUR,0.0
WRK-000400,2025-04,855.71,68.8,786.91,EUR,837.83
WRK-000400,2025-05,913.12,73.41,839.71,EUR,786.91
WRK-000400,2025-06,908.45,73.04,835.41,EUR,839.71
WRK-000400,2025-07,645.18,51.87,593.31,EUR,835.41
WRK-000400,2025-08,431.69,34.71,396.98,EUR,593.31
WRK-000400,2025-09,547.4,44.01,503.39,EUR,396.98
WRK-000400,2025-10,571.12,45.92,525.2,EUR,503.39
WRK-000400,2025-11,502.92,40.43,462.49,EUR,525.2
WRK-000400,2025-12,559.67,45.0,514.67,EUR,462.49
WRK-000400,2026-01,541.09,43.5,497.59,EUR,514.67
WRK-000400,2026-02,885.14,71.16,813.98,EUR,497.59
WRK-000401,2025-01,1805.58,190.36,1615.22,EUR,0.0
WRK-000401,2025-02,1954.11,206.02,1748.09,EUR,1615.22
WRK-000401,2025-03,1558.04,164.26,1393.78,EUR,1748.09
WRK-000401,2025-04,1621.83,170.99,1450.84,EUR,1393.78
WRK-000401,2025-05,1424.66,150.2,1274.46,EUR,1450.84
WRK-000401,2025-06,1880.31,198.24,1682.07,EUR,1274.46
WRK-000401,2025-07,1865.45,196.67,1668.78,EUR,1682.07
