worker_id,month,amount_eur,amount_try,exchange_rate,recipient_country
WRK-000352,2024-12,153.58,6042.58,39.3448,TR
WRK-000352,2025-01,153.88,5753.2,37.3876,TR
WRK-000352,2025-02,178.8,7005.39,39.18,TR
WRK-000352,2025-03,193.33,7498.57,38.7864,TR
WRK-000352,2025-04,170.92,6561.38,38.3886,TR
WRK-000352,2025-05,205.31,7808.11,38.0308,TR
WRK-000352,2025-06,203.35,7620.51,37.4748,TR
WRK-000352,2025-07,144.08,5693.69,39.5175,TR
WRK-000352,2025-08,118.89,4518.28,38.0039,TR
WRK-000352,2025-09,127.54,4974.34,39.0022,TR
WRK-000352,2025-10,116.98,4619.94,39.4934,TR
WRK-000352,2025-11,114.82,4532.63,39.476,TR
WRK-000352,2025-12,131.87,5076.86,38.499,TR
WRK-000352,2026-01,179.37,6998.74,39.0184,TR
WRK-000352,2026-02,195.79,7761.49,39.6419,TR
WRK-000353,2024-11,233.77,8811.16,37.6916,TR
WRK-000353,2024-12,220.96,8598.15,38.9127,TR
WRK-000353,2025-01,220.23,8393.38,38.1119,TR
WRK-000353,2025-02,202.24,7606.14,37.6095,TR
WRK-000353,2025-03,252.53,9736.5,38.5558,TR
WRK-000353,2025-04,228.71,8900.18,38.9147,TR
WRK-000353,2025-05,163.76,6217.98,37.9701,TR
WRK-000353,2025-06,136.72,5133.45,37.5472,TR
WRK-000353,2025-07,179.03,6880.3,38.431,TR
WRK-000353,2025-08,139.48,5485.94,39.3314,TR
WRK-000353,2025-09,156.86,5946.01,37.9065,TR
WRK-000353,2025-10,160.44,6280.56,39.1459,TR
WRK-000353,2025-11,203.02,8031.45,39.5599,TR
WRK-000353,2025-12,191.42,7175.74,37.4869,TR
WRK-000353,2026-01,128.11,4925.76,38.4495,TR
WRK-000353,2026-02,167.96,6569.27,39.1121,TR
WRK-000354,2024-11,183.74,7159.85,38.9673,TR
WRK-000354,2024-12,199.32,7619.91,38.2295,TR
WRK-000354,2025-01,141.44,5579.8,39.45,TR
WRK-000354,2025-02,165.94,6510.33,39.233,TR
WRK-000354,2025-03,156.37,5892.0,37.6798,TR
WRK-000354,2025-04,159.82,5982.45,37.4325,TR
WRK-000354,2025-05,199.26,7515.94,37.7193,TR
WRK-000354,2025-06,189.55,7169.15,37.822,TR
WRK-000354,2025-07,234.62,9214.1,39.2724,TR
WRK-000354,2025-08,173.64,6799.42,39.1582,TR
WRK-000354,2025-09,206.48,7752.33,37.5452,TR
WRK-000354,2025-10,147.35,5719.72,38.8172,TR
WRK-000354,2025-11,123.22,4669.33,37.8943,TR
WRK-000354,2025-12,116.09,4576.3,39.4203,TR
WRK-000354,2026-01,139.29,5453.42,39.1515,TR
WRK-000354,2026-02,171.61,6507.05,37.9177,TR
WRK-000355,2025-03,540.12,20913.61,38.7203,TR
WRK-000355,2025-04,398.73,15649.47,39.2483,TR
WRK-000355,2025-05,427.01,16498.2,38.6366,TR
WRK-000355,2025-06,282.01,10619.43,37.6562,TR
WRK-000355,2025-07,337.45,12797.64,37.9246,TR
WRK-000355,2025-08,469.34,18582.72,39.5933,TR
WRK-000355,2025-09,452.77,17898.09,39.5302,TR
WRK-000355,2025-10,580.53,22413.44,38.6086,TR
WRK-000355,2025-11,562.49,22037.74,39.1789,TR
WRK-000355,2025-12,546.04,20856.77,38.1964,TR
WRK-000355,2026-01,396.1,15223.84,38.4343,TR
WRK-000355,2026-02,470.4,18483.85,39.2939,TR
WRK-000356,2024-10,388.99,14974.06,38.4947,TR
WRK-000356,2024-11,274.03,10558.27,38.5296,TR
WRK-000356,2024-12,398.13,14998.5,37.6724,TR
WRK-000356,2025-01,400.78,15649.74,39.0482,TR
WRK-000356,2025-02,328.05,12573.45,38.3278,TR
WRK-000356,2025-03,335.16,13235.95,39.4914,TR
WRK-000356,2025-04,268.86,10175.95,37.8485,TR
WRK-000356,2025-05,222.11,8805.29,39.6438,TR
WRK-000356,2025-06,259.19,9690.52,37.3877,TR
WRK-000356,2025-07,274.48,10419.33,37.9602,TR
WRK-000356,2025-08,306.64,11874.9,38.7259,TR
WRK-000356,2025-09,360.05,13754.61,38.2019,TR
WRK-000356,2025-10,401.27,15767.08,39.293,TR
WRK-000356,2025-11,285.38,10916.63,38.253,TR
WRK-000356,2025-12,503.78,19502.14,38.7116,TR
WRK-000356,2026-01,360.54,13747.59,38.1306,TR
WRK-000356,2026-02,332.66,12568.29,37.7812,TR
WRK-000357,2024-09,323.41,12365.74,38.2355,TR
WRK-000357,2024-10,430.22,16338.68,37.9775,TR
WRK-000357,2024-11,364.97,14144.5,38.7552,TR
WRK-000357,2024-12,336.17,13206.19,39.2843,TR
WRK-000357,2025-01,437.09,17179.09,39.3033,TR
WRK-000357,2025-02,375.92,14229.44,37.8523,TR
WRK-000357,2025-03,272.58,10319.74,37.8595,TR
WRK-000357,2025-04,315.12,12100.31,38.3991,TR
WRK-000357,2025-05,371.21,14210.14,38.2806,TR
WRK-000357,2025-06,275.84,10451.35,37.8892,TR
WRK-000357,2025-07,107.51,4058.82,37.7529,TR
WRK-000357,2025-08,211.03,8195.58,38.8361,TR
WRK-000357,2025-09,264.23,9941.45,37.6242,TR
WRK-000357,2025-10,291.4,11236.61,38.5608,TR
WRK-000357,2025-11,384.22,14427.83,37.551,TR
WRK-000357,2025-12,332.58,12997.95,39.0822,TR
WRK-000357,2026-01,299.14,11265.4,37.6593,TR
WRK-000357,2026-02,301.66,11301.42,37.4641,TR
WRK-000358,2024-11,274.25,10373.59,37.8253,TR
WRK-000358,2024-12,325.89,12514.36,38.4006,TR
WRK-000358,2025-01,268.81,10100.53,37.575,TR
WRK-000358,2025-02,263.19,10276.0,39.044,TR
WRK-000358,2025-03,303.1,11645.79,38.4223,TR
WRK-000358,2025-04,432.88,16679.89,38.5324,TR
WRK-000358,2025-05,406.67,15525.12,38.1762,TR
WRK-000358,2025-06,343.35,13511.91,39.3532,TR
WRK-000358,2025-07,334.08,13193.86,39.4931,TR
WRK-000358,2025-08,366.46,13955.31,38.0814,TR
WRK-000358,2025-09,334.72,12746.29,38.0805,TR
WRK-000358,2025-10,296.55,11498.26,38.7734,TR
WRK-000358,2025-11,216.56,8244.97,38.0725,TR
WRK-000358,2025-12,169.65,6449.82,38.0184,TR
WRK-000358,2026-01,211.27,7916.25,37.4698,TR
WRK-000358,2026-02,198.75,7648.7,38.484,TR
WRK-000359,2024-12,227.72,8604.24,37.7843,TR
WRK-000359,2025-01,275.19,10302.35,37.4372,TR
WRK-000359,2025-02,234.59,9106.3,38.8179,TR
WRK-000359,2025-03,250.17,9920.3,39.6542,TR
WRK-000359,2025-04,274.61,10377.7,37.7907,TR
WRK-000359,2025-05,259.06,10049.75,38.7931,TR
WRK-000359,2025-06,296.66,11129.36,37.5155,TR
WRK-000359,2025-07,208.33,7815.89,37.5169,TR
WRK-000359,2025-08,188.44,7091.43,37.6323,TR
WRK-000359,2025-09,237.42,9414.07,39.6516,TR
WRK-000359,2025-10,217.24,8358.27,38.4748,TR
WRK-000359,2025-11,225.83,8812.74,39.0238,TR
WRK-000359,2025-12,262.25,10125.78,38.6112,TR
WRK-000359,2026-01,251.8,9954.39,39.5329,TR
WRK-000359,2026-02,273.9,10723.89,39.1526,TR
WRK-000360,2025-03,117.35,4393.35,37.438,TR
WRK-000360,2025-04,108.78,4107.29,37.7577,TR
WRK-000360,2025-05,140.29,5528.7,39.4091,TR
WRK-000360,2025-06,136.41,5158.17,37.8137,TR
WRK-000360,2025-07,142.96,5533.36,38.7057,TR
WRK-000360,2025-08,150.73,5960.97,39.5474,TR
WRK-000360,2025-09,144.56,5518.52,38.1746,TR
WRK-000360,2025-10,166.09,6256.21,37.6676,TR
WRK-000360,2025-11,145.73,5556.33,38.1276,TR
WRK-000360,2025-12,151.29,5804.8,38.3687,TR
WRK-000360,2026-01,196.16,7749.21,39.5045,TR
WRK-000360,2026-02,159.7,6250.3,39.1378,TR
WRK-000361,2024-11,633.29,24081.11,38.0254,TR
WRK-000361,2024-12,388.43,14736.96,37.9398,TR
WRK-000361,2025-01,348.55,13288.94,38.1264,TR
WRK-000361,2025-02,249.87,9388.3,37.5728,TR
WRK-000361,2025-03,255.59,10105.29,39.5371,TR
WRK-000361,2025-04,421.93,16573.21,39.2795,TR
WRK-000361,2025-05,268.35,10628.19,39.6057,TR
WRK-000361,2025-06,309.69,11632.11,37.5605,TR
WRK-000361,2025-07,239.66,9273.9,38.6961,TR
WRK-000361,2025-08,412.7,15919.97,38.5752,TR
WRK-000361,2025-09,465.06,17824.93,38.3282,TR
WRK-000361,2025-10,666.91,25769.85,38.6407,TR
WRK-000361,2025-11,650.27,24334.04,37.4214,TR
WRK-000361,2025-12,596.35,23619.33,39.6065,TR
WRK-000361,2026-01,441.44,16727.43,37.8929,TR
WRK-000361,2026-02,427.09,16020.22,37.5102,TR
WRK-000362,2024-12,218.32,8463.6,38.767,TR
WRK-000362,2025-01,225.61,8838.99,39.1782,TR
WRK-000362,2025-02,237.39,9270.27,39.0508,TR
WRK-000362,2025-03,246.54,9335.84,37.8674,TR
WRK-000362,2025-04,193.9,7637.38,39.3883,TR
WRK-000362,2025-05,165.2,6492.39,39.3002,TR
WRK-000362,2025-06,287.58,11044.77,38.4059,TR
WRK-000362,2025-07,267.03,10177.95,38.1154,TR
WRK-000362,2025-08,274.56,10693.66,38.9483,TR
WRK-000362,2025-09,299.15,11254.95,37.6231,TR
WRK-000362,2025-10,313.82,11768.42,37.5006,TR
WRK-000362,2025-11,323.68,12412.01,38.3466,TR
WRK-000362,2025-12,243.2,9405.5,38.6739,TR
WRK-000362,2026-01,289.93,11115.7,38.3393,TR
WRK-000362,2026-02,273.02,10540.8,38.6082,TR
WRK-000363,2024-10,612.43,23496.76,38.3664,TR
WRK-000363,2024-11,699.3,27500.22,39.3254,TR
WRK-000363,2024-12,721.71,27868.8,38.615,TR
WRK-000363,2025-01,535.0,20203.57,37.7637,TR
WRK-000363,2025-02,456.19,17499.46,38.36,TR
WRK-000363,2025-03,425.03,16826.22,39.5883,TR
WRK-000363,2025-04,501.21,19253.75,38.4145,TR
WRK-000363,2025-05,693.37,27304.29,39.3791,TR
WRK-000363,2025-06,684.07,26121.5,38.1854,TR
WRK-000363,2025-07,622.92,23570.73,37.8391,TR
WRK-000363,2025-08,526.31,20210.43,38.4002,TR
WRK-000363,2025-09,709.31,27263.61,38.4368,TR
WRK-000363,2025-10,688.73,27284.13,39.6151,TR
WRK-000363,2025-11,915.32,36081.7,39.4198,TR
WRK-000363,2025-12,675.2,26413.17,39.119,TR
WRK-000363,2026-01,621.01,23197.33,37.3542,TR
WRK-000363,2026-02,658.94,25857.01,39.2403,TR
WRK-000364,2024-10,471.43,18690.51,39.6464,TR
WRK-000364,2024-11,380.48,14896.23,39.1511,TR
WRK-000364,2024-12,382.73,14635.06,38.2386,TR
WRK-000364,2025-01,421.58,16273.9,38.6022,TR
WRK-000364,2025-02,518.43,19718.17,38.0344,TR
WRK-000364,2025-03,259.97,10300.15,39.6205,TR
WRK-000364,2025-04,207.19,7778.13,37.541,TR
WRK-000364,2025-05,107.11,4085.37,38.1418,TR
WRK-000364,2025-06,302.14,11585.6,38.3451,TR
WRK-000364,2025-07,257.78,9686.65,37.5772,TR
WRK-000364,2025-08,352.15,13371.07,37.9698,TR
WRK-000364,2025-09,404.88,15227.51,37.6099,TR
WRK-000364,2025-10,461.55,17344.51,37.5788,TR
WRK-000364,2025-11,340.3,13067.2,38.3991,TR
WRK-000364,2025-12,436.34,16397.15,37.5788,TR
WRK-000364,2026-01,407.84,15999.35,39.2295,TR
WRK-000364,2026-02,360.56,14225.38,39.4536,TR
WRK-000365,2025-03,197.39,7514.96,38.0716,TR
WRK-000365,2025-04,204.48,8020.82,39.2254,TR
WRK-000365,2025-05,175.85,6861.34,39.0182,TR
WRK-000365,2025-06,207.67,8136.18,39.1784,TR
WRK-000365,2025-07,223.48,8604.49,38.5023,TR
WRK-000365,2025-08,254.57,9842.92,38.6649,TR
WRK-000365,2025-09,302.05,11463.98,37.9539,TR
WRK-000365,2025-10,222.1,8621.22,38.8169,TR
WRK-000365,2025-11,242.66,9564.61,39.4157,TR
WRK-000365,2025-12,239.23,9135.06,38.1852,TR
WRK-000365,2026-01,254.49,10042.72,39.4621,TR
WRK-000365,2026-02,200.16,7697.42,38.4563,TR
WRK-000366,2024-10,238.59,9226.88,38.6725,TR
WRK-000366,2024-11,196.29,7666.24,39.0557,TR
WRK-000366,2024-12,144.46,5452.54,37.7443,TR
WRK-000366,2025-01,186.28,7218.08,38.7485,TR
WRK-000366,2025-02,204.12,7827.21,38.3461,TR
WRK-000366,2025-03,226.05,8916.64,39.4454,TR
WRK-000366,2025-04,203.17,7967.59,39.2164,TR
WRK-000366,2025-05,187.93,7055.69,37.5443,TR
WRK-000366,2025-06,223.44,8740.32,39.1171,TR
WRK-000366,2025-07,227.07,8767.34,38.6107,TR
WRK-000366,2025-08,256.16,9655.74,37.6942,TR
WRK-000366,2025-09,276.18,10656.72,38.5862,TR
WRK-000366,2025-10,236.12,9295.93,39.3695,TR
WRK-000366,2025-11,306.16,12018.08,39.2542,TR
WRK-000366,2025-12,344.5,12961.74,37.6248,TR
WRK-000366,2026-01,296.61,11640.94,39.2466,TR
WRK-000366,2026-02,310.03,11820.09,38.1256,TR
WRK-000367,2025-01,395.06,15197.48,38.4688,TR
WRK-000367,2025-02,286.87,10937.19,38.1259,TR
WRK-000367,2025-03,418.2,15816.42,37.8202,TR
WRK-000367,2025-04,469.43,18177.58,38.7227,TR
WRK-000367,2025-05,299.56,11275.16,37.6391,TR
WRK-000367,2025-06,296.31,11533.02,38.9221,TR
WRK-000367,2025-07,371.97,14223.21,38.2375,TR
WRK-000367,2025-08,380.68,14556.59,38.2384,TR
WRK-000367,2025-09,369.25,13954.93,37.7926,TR
WRK-000367,2025-10,602.34,22791.75,37.8387,TR
WRK-000367,2025-11,514.17,19681.99,38.2792,TR
WRK-000367,2025-12,481.14,18545.08,38.544,TR
WRK-000367,2026-01,442.52,17082.84,38.6035,TR
WRK-000367,2026-02,436.29,16603.4,38.0559,TR
WRK-000368,2024-09,541.48,20841.31,38.4895,TR
WRK-000368,2024-10,531.33,20734.8,39.0243,TR
WRK-000368,2024-11,669.05,26456.52,39.5434,TR
WRK-000368,2024-12,548.09,21416.76,39.0753,TR
WRK-000368,2025-01,569.85,22371.72,39.259,TR
WRK-000368,2025-02,478.76,18208.3,38.0322,TR
WRK-000368,2025-03,505.41,19424.11,38.4324,TR
WRK-000368,2025-04,413.02,15538.11,37.6207,TR
WRK-000368,2025-05,451.37,17151.86,37.9996,TR
WRK-000368,2025-06,448.41,17506.04,39.0403,TR
WRK-000368,2025-07,353.42,13407.29,37.9358,TR
WRK-000368,2025-08,654.53,24446.34,37.3495,TR
WRK-000368,2025-09,487.86,18443.48,37.8049,TR
WRK-000368,2025-10,376.91,14759.9,39.1603,TR
WRK-000368,2025-11,249.97,9710.0,38.8447,TR
WRK-000368,2025-12,315.69,12413.62,39.3222,TR
WRK-000368,2026-01,304.54,11839.16,38.8756,TR
WRK-000368,2026-02,407.64,15470.38,37.9511,TR
WRK-000369,2024-10,400.44,15509.82,38.7319,TR
WRK-000369,2024-11,418.18,16467.37,39.3787,TR
WRK-000369,2024-12,373.56,14337.13,38.3797,TR
WRK-000369,2025-01,276.56,10561.99,38.1906,TR
WRK-000369,2025-02,343.54,13016.55,37.8895,TR
WRK-000369,2025-03,333.67,12947.94,38.8046,TR
WRK-000369,2025-04,322.37,12147.72,37.6825,TR
WRK-000369,2025-05,270.33,10486.65,38.792,TR
WRK-000369,2025-06,330.37,12801.98,38.7504,TR
WRK-000369,2025-07,506.97,19347.19,38.1624,TR
WRK-000369,2025-08,371.37,14619.7,39.3669,TR
WRK-000369,2025-09,259.92,9964.99,38.3387,TR
WRK-000369,2025-10,172.35,6788.31,39.3868,TR
WRK-000369,2025-11,205.25,7721.67,37.6208,TR
WRK-000369,2025-12,174.14,6554.05,37.6367,TR
WRK-000369,2026-01,229.76,8946.99,38.9406,TR
WRK-000369,2026-02,191.7,7530.03,39.2803,TR
WRK-000370,2024-12,276.73,10428.38,37.6843,TR
WRK-000370,2025-01,227.9,8967.17,39.347,TR
WRK-000370,2025-02,140.56,5506.41,39.1748,TR
WRK-000370,2025-03,153.16,6007.99,39.2269,TR
WRK-000370,2025-04,187.22,7004.34,37.4123,TR
WRK-000370,2025-05,164.41,6322.28,38.4544,TR
WRK-000370,2025-06,185.02,7226.6,39.0585,TR
WRK-000370,2025-07,194.98,7667.91,39.3266,TR
WRK-000370,2025-08,208.74,7980.14,38.2301,TR
WRK-000370,2025-09,149.4,5806.18,38.8633,TR
WRK-000370,2025-10,216.75,8125.34,37.4871,TR
WRK-000370,2025-11,192.6,7383.06,38.3337,TR
WRK-000370,2025-12,173.43,6763.95,39.001,TR
WRK-000370,2026-01,163.16,6251.42,38.3147,TR
WRK-000370,2026-02,120.76,4536.42,37.5656,TR
WRK-000371,2025-03,233.06,8744.04,37.5184,TR
WRK-000371,2025-04,323.74,12276.98,37.9223,TR
WRK-000371,2025-05,246.31,9549.01,38.7683,TR
WRK-000371,2025-06,121.66,4686.91,38.5247,TR
WRK-000371,2025-07,192.28,7578.31,39.4129,TR
WRK-000371,2025-08,256.95,9916.13,38.5917,TR
WRK-000371,2025-09,177.15,6924.92,39.0907,TR
WRK-000371,2025-10,213.12,7986.06,37.4721,TR
WRK-000371,2025-11,182.64,6940.88,38.0031,TR
WRK-000371,2025-12,236.06,9172.64,38.8572,TR
WRK-000371,2026-01,270.96,10555.88,38.9573,TR
WRK-000371,2026-02,225.08,8569.87,38.0748,TR
WRK-000372,2025-02,299.33,11754.52,39.2694,TR
WRK-000372,2025-03,336.35,12977.77,38.5841,TR
WRK-000372,2025-04,236.95,9136.14,38.5573,TR
WRK-000372,2025-05,253.83,9535.72,37.5674,TR
WRK-000372,2025-06,233.74,9134.36,39.0791,TR
WRK-000372,2025-07,225.25,8856.98,39.3206,TR
WRK-000372,2025-08,249.6,9339.83,37.4192,TR
WRK-000372,2025-09,262.08,10251.59,39.1163,TR
WRK-000372,2025-10,297.21,11711.73,39.4056,TR
WRK-000372,2025-11,188.36,7309.98,38.8085,TR
WRK-000372,2025-12,180.39,7150.91,39.6414,TR
WRK-000372,2026-01,218.67,8239.02,37.6779,TR
WRK-000372,2026-02,247.09,9477.57,38.3568,TR
WRK-000373,2024-12,134.38,5134.8,38.211,TR
WRK-000373,2025-01,269.43,10373.44,38.5014,TR
WRK-000373,2025-02,207.9,8021.13,38.5817,TR
WRK-000373,2025-03,381.39,14765.88,38.716,TR
WRK-000373,2025-04,232.76,8763.27,37.6494,TR
WRK-000373,2025-05,301.39,11660.26,38.6883,TR
WRK-000373,2025-06,469.54,17591.51,37.4654,TR
WRK-000373,2025-07,480.06,18484.6,38.5048,TR
WRK-000373,2025-08,641.55,24167.24,37.6701,TR
WRK-000373,2025-09,455.05,17059.04,37.4883,TR
WRK-000373,2025-10,626.53,23423.56,37.3862,TR
WRK-000373,2025-11,722.72,28560.08,39.5175,TR
WRK-000373,2025-12,544.91,20931.12,38.4121,TR
WRK-000373,2026-01,535.89,21045.96,39.2729,TR
WRK-000373,2026-02,452.52,17937.6,39.6393,TR
WRK-000374,2025-01,554.79,20965.95,37.7908,TR
WRK-000374,2025-02,491.73,18800.87,38.2341,TR
WRK-000374,2025-03,387.24,14780.49,38.1688,TR
WRK-000374,2025-04,487.84,18842.04,38.6234,TR
WRK-000374,2025-05,329.39,12726.47,38.6365,TR
WRK-000374,2025-06,635.22,25131.99,39.5642,TR
WRK-000374,2025-07,478.94,18218.82,38.0399,TR
WRK-000374,2025-08,341.67,13063.36,38.2338,TR
WRK-000374,2025-09,299.21,11408.55,38.1289,TR
WRK-000374,2025-10,329.56,12884.38,39.0957,TR
WRK-000374,2025-11,138.15,5387.93,39.0006,TR
WRK-000374,2025-12,141.13,5584.82,39.5722,TR
WRK-000374,2026-01,363.29,14376.0,39.5717,TR
WRK-000374,2026-02,316.67,11921.45,37.6463,TR
WRK-000375,2025-01,84.4,3321.31,39.3521,TR
WRK-000375,2025-02,148.2,5594.75,37.7514,TR
WRK-000375,2025-03,248.35,9318.46,37.5215,TR
WRK-000375,2025-04,192.22,7224.56,37.5849,TR
WRK-000375,2025-05,315.56,12473.13,39.527,TR
WRK-000375,2025-06,241.2,9376.82,38.8757,TR
WRK-000375,2025-07,210.5,8095.53,38.4586,TR
WRK-000375,2025-08,221.88,8739.75,39.3895,TR
WRK-000375,2025-09,255.42,9893.31,38.7335,TR
WRK-000375,2025-10,247.32,9343.71,37.7798,TR
WRK-000375,2025-11,227.6,8817.66,38.7419,TR
WRK-000375,2025-12,240.3,9311.15,38.748,TR
WRK-000375,2026-01,275.91,10821.24,39.2202,TR
WRK-000375,2026-02,304.61,11390.44,37.3935,TR
WRK-000376,2024-09,417.69,15682.46,37.5457,TR
WRK-000376,2024-10,451.76,17190.21,38.0516,TR
WRK-000376,2024-11,403.78,15427.22,38.207,TR
WRK-000376,2024-12,495.95,19591.68,39.5033,TR
WRK-000376,2025-01,328.7,12801.99,38.9473,TR
WRK-000376,2025-02,384.94,15008.91,38.9903,TR
WRK-000376,2025-03,414.84,15539.29,37.4585,TR
WRK-000376,2025-04,285.3,10731.21,37.6138,TR
WRK-000376,2025-05,363.25,13577.47,37.3778,TR
WRK-000376,2025-06,433.57,16851.39,38.8666,TR
WRK-000376,2025-07,513.34,19573.14,38.129,TR
WRK-000376,2025-08,449.33,17391.9,38.7063,TR
WRK-000376,2025-09,322.91,12746.58,39.4741,TR
WRK-000376,2025-10,360.67,14180.75,39.3178,TR
WRK-000376,2025-11,291.8,11496.02,39.3969,TR
WRK-000376,2025-12,360.97,14149.71,39.1991,TR
WRK-000376,2026-01,234.12,9065.3,38.7207,TR
WRK-000376,2026-02,261.97,9913.06,37.8404,TR
WRK-000377,2024-09,241.35,9139.69,37.869,TR
WRK-000377,2024-10,159.22,5975.34,37.5288,TR
WRK-000377,2024-11,169.79,6376.84,37.5572,TR
WRK-000377,2024-12,205.83,8072.1,39.2173,TR
WRK-000377,2025-01,270.55,10263.76,37.9367,TR
WRK-000377,2025-02,253.33,9504.25,37.5173,TR
WRK-000377,2025-03,338.82,13331.19,39.3459,TR
WRK-000377,2025-04,368.53,14313.32,38.8389,TR
WRK-000377,2025-05,335.79,13153.88,39.1729,TR
WRK-000377,2025-06,366.65,14348.6,39.1343,TR
WRK-000377,2025-07,346.49,13411.85,38.7078,TR
WRK-000377,2025-08,300.34,11729.66,39.0546,TR
WRK-000377,2025-09,339.32,12781.8,37.6689,TR
WRK-000377,2025-10,249.98,9461.92,37.8507,TR
WRK-000377,2025-11,253.99,9835.05,38.7222,TR
WRK-000377,2025-12,264.32,10097.63,38.2023,TR
WRK-000377,2026-01,234.62,9050.21,38.5739,TR
WRK-000377,2026-02,223.77,8629.97,38.5662,TR
WRK-000378,2024-09,188.39,7358.87,39.0619,TR
WRK-000378,2024-10,234.38,8933.92,38.1172,TR
WRK-000378,2024-11,346.3,13504.91,38.9977,TR
WRK-000378,2024-12,322.42,12234.98,37.9473,TR
WRK-000378,2025-01,236.44,8986.01,38.0054,TR
WRK-000378,2025-02,247.85,9439.98,38.0875,TR
WRK-000378,2025-03,246.2,9304.26,37.7915,TR
WRK-000378,2025-04,207.05,7817.44,37.7563,TR
WRK-000378,2025-05,198.64,7838.18,39.4592,TR
WRK-000378,2025-06,191.73,7322.02,38.1892,TR
WRK-000378,2025-07,150.12,5767.85,38.4216,TR
WRK-000378,2025-08,131.81,5080.96,38.5476,TR
WRK-000378,2025-09,106.42,4097.38,38.502,TR
WRK-000378,2025-10,141.71,5566.16,39.2785,TR
WRK-000378,2025-11,174.71,6859.49,39.2621,TR
WRK-000378,2025-12,183.43,6990.55,38.1102,TR
WRK-000378,2026-01,176.47,6664.05,37.7631,TR
WRK-000378,2026-02,84.61,3263.97,38.5766,TR
WRK-000379,2024-11,376.35,14378.81,38.2059,TR
WRK-000379,2024-12,304.03,11443.3,37.6387,TR
WRK-000379,2025-01,326.49,12855.0,39.3733,TR
WRK-000379,2025-02,376.93,14922.46,39.5895,TR
WRK-000379,2025-03,417.23,15790.87,37.8469,TR
WRK-000379,2025-04,353.58,13761.35,38.92,TR
WRK-000379,2025-05,330.84,12768.1,38.593,TR
WRK-000379,2025-06,237.18,9316.26,39.2793,TR
WRK-000379,2025-07,276.96,10524.21,37.999,TR
WRK-000379,2025-08,249.72,9460.46,37.8843,TR
WRK-000379,2025-09,262.77,9896.61,37.6626,TR
WRK-000379,2025-10,285.2,11165.69,39.1504,TR
WRK-000379,2025-11,311.05,11677.11,37.5409,TR
WRK-000379,2025-12,235.14,8809.77,37.4661,TR
WRK-000379,2026-01,262.63,10171.75,38.7303,TR
WRK-000379,2026-02,356.31,13585.8,38.1292,TR
WRK-000380,2024-11,289.45,10941.65,37.8015,TR
WRK-000380,2024-12,338.66,12980.0,38.3275,TR
WRK-000380,2025-01,291.27,11195.47,38.4367,TR
WRK-000380,2025-02,202.2,7755.24,38.3543,TR
WRK-000380,2025-03,193.29,7300.09,37.7676,TR
WRK-000380,2025-04,264.32,9908.12,37.4853,TR
WRK-000380,2025-05,343.22,13522.71,39.3996,TR
WRK-000380,2025-06,346.22,13042.34,37.6707,TR
WRK-000380,2025-07,384.53,14616.9,38.0124,TR
WRK-000380,2025-08,367.61,13848.58,37.6719,TR
WRK-000380,2025-09,366.0,14030.61,38.335,TR
WRK-000380,2025-10,286.86,11362.8,39.611,TR
WRK-000380,2025-11,249.36,9496.5,38.0835,TR
WRK-000380,2025-12,252.31,9608.6,38.0825,TR
WRK-000380,2026-01,270.96,10527.4,38.8522,TR
WRK-000380,2026-02,240.23,9413.84,39.1868,TR
WRK-000381,2025-03,476.06,17980.52,37.7694,TR
WRK-000381,2025-04,394.54,14862.28,37.6699,TR
WRK-000381,2025-05,683.43,26051.65,38.119,TR
WRK-000381,2025-06,652.06,25042.63,38.4054,TR
WRK-000381,2025-07,617.83,23294.48,37.7037,TR
WRK-000381,2025-08,735.08,28991.71,39.4402,TR
WRK-000381,2025-09,587.83,23073.82,39.2525,TR
WRK-000381,2025-10,382.22,14467.85,37.8522,TR
WRK-000381,2025-11,541.89,21006.88,38.7659,TR
WRK-000381,2025-12,354.1,13752.83,38.8388,TR
WRK-000381,2026-01,295.94,11712.03,39.5757,TR
WRK-000381,2026-02,263.88,10447.36,39.5913,TR
WRK-000382,2024-10,304.93,12050.26,39.5181,TR
WRK-000382,2024-11,249.12,9853.29,39.5524,TR
WRK-000382,2024-12,285.13,11269.36,39.5236,TR
WRK-000382,2025-01,188.9,7391.56,39.1295,TR
WRK-000382,2025-02,216.82,8204.69,37.841,TR
WRK-000382,2025-03,248.44,9470.12,38.1184,TR
WRK-000382,2025-04,248.99,9833.95,39.4953,TR
WRK-000382,2025-05,302.46,11840.27,39.1466,TR
WRK-000382,2025-06,213.68,8311.81,38.8984,TR
WRK-000382,2025-07,302.46,11758.98,38.8778,TR
WRK-000382,2025-08,266.17,10315.77,38.7563,TR
WRK-000382,2025-09,306.78,11901.51,38.7949,TR
WRK-000382,2025-10,324.13,12574.59,38.7949,TR
WRK-000382,2025-11,309.67,11930.34,38.526,TR
WRK-000382,2025-12,305.92,11637.66,38.0415,TR
WRK-000382,2026-01,284.22,10938.53,38.4862,TR
WRK-000382,2026-02,201.74,7777.72,38.5532,TR
WRK-000383,2024-10,277.26,10962.87,39.54,TR
WRK-000383,2024-11,225.36,8801.94,39.0572,TR
WRK-000383,2024-12,215.06,8052.73,37.4441,TR
WRK-000383,2025-01,217.61,8601.08,39.5252,TR
WRK-000383,2025-02,238.42,9227.81,38.704,TR
