worker_id,month,rent,transport,food,insurance,total
WRK-000376,2025-06,259.2,71.67,119.66,143.74,594.27
WRK-000376,2025-07,257.44,71.18,118.85,142.76,590.23
WRK-000376,2025-08,256.18,70.83,118.26,142.06,587.33
WRK-000376,2025-09,280.52,77.56,129.5,155.56,643.14
WRK-000376,2025-10,258.95,71.6,119.54,143.6,593.69
WRK-000376,2025-11,281.21,77.75,129.82,155.94,644.72
WRK-000376,2025-12,248.2,68.63,114.58,137.63,569.04
WRK-000376,2026-01,243.37,67.29,112.35,134.96,557.97
WRK-000376,2026-02,258.62,71.51,119.39,143.42,592.94
WRK-000377,2025-02,371.67,62.1,172.96,149.93,756.66
WRK-000377,2025-03,377.15,63.02,175.51,152.14,767.82
WRK-000377,2025-04,372.45,62.23,173.32,150.25,758.25
WRK-000377,2025-05,421.93,70.5,196.34,170.21,858.98
WRK-000377,2025-06,365.75,61.11,170.2,147.55,744.61
WRK-000377,2025-07,392.34,65.56,182.58,158.27,798.75
WRK-000377,2025-08,386.09,64.51,179.66,155.75,786.01
WRK-000377,2025-09,373.16,62.35,173.65,150.54,759.7
WRK-000377,2025-10,379.11,63.35,176.42,152.94,771.82
WRK-000377,2025-11,408.83,68.31,190.25,164.92,832.31
WRK-000377,2025-12,379.42,63.4,176.56,153.06,772.44
WRK-000377,2026-01,389.44,65.07,181.22,157.1,792.83
WRK-000377,2026-02,413.06,69.02,192.22,166.63,840.93
WRK-000378,2024-12,327.65,118.37,212.98,155.83,814.83
WRK-000378,2025-01,323.04,116.71,209.98,153.64,803.37
WRK-000378,2025-02,358.57,129.54,233.08,170.54,891.73
WRK-000378,2025-03,333.38,120.44,216.71,158.56,829.09
WRK-000378,2025-04,347.45,125.53,225.85,165.25,864.08
WRK-000378,2025-05,340.21,122.91,221.14,161.8,846.06
WRK-000378,2025-06,335.92,121.36,218.36,159.77,835.41
WRK-000378,2025-07,323.99,117.05,210.6,154.09,805.73
WRK-000378,2025-08,349.92,126.42,227.45,166.42,870.21
WRK-000378,2025-09,319.88,115.57,207.93,152.14,795.52
WRK-000378,2025-10,333.18,120.37,216.57,158.46,828.58
WRK-000378,2025-11,312.79,113.0,203.32,148.76,777.87
WRK-000378,2025-12,345.36,124.77,224.49,164.26,858.88
WRK-000378,2026-01,321.41,116.12,208.92,152.86,799.31
WRK-000378,2026-02,351.88,127.13,228.73,167.35,875.09
WRK-000379,2024-11,373.53,118.88,273.39,164.06,929.86
WRK-000379,2024-12,339.51,108.05,248.5,149.12,845.18
WRK-000379,2025-01,366.9,116.77,268.54,161.14,913.35
WRK-000379,2025-02,337.93,107.55,247.34,148.42,841.24
WRK-000379,2025-03,337.75,107.49,247.21,148.34,840.79
WRK-000379,2025-04,350.84,111.65,256.79,154.09,873.37
WRK-000379,2025-05,358.03,113.95,262.05,157.25,891.28
WRK-000379,2025-06,383.66,122.1,280.81,168.51,955.08
WRK-000379,2025-07,385.86,122.8,282.42,169.48,960.56
WRK-000379,2025-08,347.49,110.59,254.33,152.62,865.03
WRK-000379,2025-09,366.79,116.73,268.47,161.1,913.09
WRK-000379,2025-10,388.52,123.65,284.37,170.64,967.18
WRK-000379,2025-11,376.02,119.67,275.22,165.15,936.06
WRK-000379,2025-12,365.7,116.39,267.67,160.62,910.38
WRK-000379,2026-01,348.9,111.04,255.37,153.24,868.55
WRK-000379,2026-02,358.63,114.13,262.49,157.51,892.76
WRK-000380,2025-03,365.77,100.07,204.42,74.83,745.09
WRK-000380,2025-04,403.89,110.49,225.72,82.63,822.73
WRK-000380,2025-05,406.54,111.22,227.2,83.17,828.13
WRK-000380,2025-06,364.54,99.73,203.73,74.58,742.58
WRK-000380,2025-07,402.71,110.17,225.06,82.39,820.33
WRK-000380,2025-08,359.7,98.41,201.03,73.59,732.73
WRK-000380,2025-09,376.76,103.07,210.56,77.08,767.47
WRK-000380,2025-10,374.05,102.33,209.05,76.53,761.96
WRK-000380,2025-11,412.59,112.88,230.59,84.41,840.47
WRK-000380,2025-12,357.35,97.76,199.71,73.11,727.93
WRK-000380,2026-01,410.03,112.17,229.15,83.89,835.24
WRK-000380,2026-02,412.47,112.84,230.52,84.39,840.22
WRK-000381,2025-03,447.59,165.47,273.53,250.28,1136.87
WRK-000381,2025-04,394.45,145.82,241.06,220.57,1001.9
WRK-000381,2025-05,437.02,161.56,267.07,244.37,1110.02
WRK-000381,2025-06,446.51,165.07,272.87,249.68,1134.13
WRK-000381,2025-07,393.9,145.62,240.72,220.26,1000.5
WRK-000381,2025-08,391.12,144.59,239.02,218.71,993.44
WRK-000381,2025-09,395.81,146.32,241.89,221.33,1005.35
WRK-000381,2025-10,446.24,164.97,272.71,249.53,1133.45
WRK-000381,2025-11,413.5,152.86,252.7,231.22,1050.28
WRK-000381,2025-12,449.24,166.08,274.54,251.21,1141.07
WRK-000381,2026-01,454.04,167.85,277.47,253.89,1153.25
WRK-000381,2026-02,431.72,159.6,263.83,241.41,1096.56
WRK-000382,2025-03,317.12,77.03,174.36,180.06,748.57
WRK-000382,2025-04,300.77,73.06,165.37,170.78,709.98
WRK-000382,2025-05,301.86,73.32,165.97,171.4,712.55
WRK-000382,2025-06,334.74,81.31,184.05,190.07,790.17
WRK-000382,2025-07,307.0,74.57,168.8,174.31,724.68
WRK-000382,2025-08,344.41,83.66,189.36,195.56,812.99
WRK-000382,2025-09,327.11,79.46,179.85,185.73,772.15
WRK-000382,2025-10,323.48,78.57,177.86,183.67,763.58
WRK-000382,2025-11,329.12,79.95,180.96,186.88,776.91
WRK-000382,2025-12,341.25,82.89,187.63,193.76,805.53
WRK-000382,2026-01,337.05,81.87,185.32,191.38,795.62
WRK-000382,2026-02,320.63,77.88,176.29,182.06,756.86
WRK-000383,2024-10,281.84,74.24,152.74,103.51,612.33
WRK-000383,2024-11,288.59,76.02,156.4,105.99,627.0
WRK-000383,2024-12,273.58,72.06,148.27,100.48,594.39
WRK-000383,2025-01,315.01,82.97,170.72,115.69,684.39
WRK-000383,2025-02,307.88,81.1,166.85,113.08,668.91
WRK-000383,2025-03,312.35,82.27,169.27,114.72,678.61
WRK-000383,2025-04,304.21,80.13,164.86,111.73,660.93
WRK-000383,2025-05,298.16,78.54,161.59,109.51,647.8
WRK-000383,2025-06,303.45,79.93,164.45,111.45,659.28
WRK-000383,2025-07,305.25,80.41,165.43,112.11,663.2
WRK-000383,2025-08,314.26,82.78,170.31,115.42,682.77
WRK-000383,2025-09,312.95,82.43,169.6,114.94,679.92
WRK-000383,2025-10,304.32,80.16,164.92,111.77,661.17
WRK-000383,2025-11,318.08,83.79,172.38,116.82,691.07
WRK-000383,2025-12,288.67,76.04,156.44,106.02,627.17
WRK-000383,2026-01,317.11,83.53,171.85,116.47,688.96
WRK-000383,2026-02,317.86,83.73,172.26,116.74,690.59
WRK-000384,2024-10,299.46,72.2,158.86,101.47,631.99
WRK-000384,2024-11,327.93,79.07,173.96,111.11,692.07
WRK-000384,2024-12,334.87,80.74,177.65,113.47,706.73
WRK-000384,2025-01,289.68,69.85,153.67,98.15,611.35
WRK-000384,2025-02,326.18,78.65,173.03,110.52,688.38
WRK-000384,2025-03,335.39,80.87,177.92,113.64,707.82
WRK-000384,2025-04,326.41,78.7,173.16,110.6,688.87
WRK-000384,2025-05,317.56,76.57,168.46,107.6,670.19
WRK-000384,2025-06,310.67,74.91,164.81,105.27,655.66
WRK-000384,2025-07,335.32,80.85,177.88,113.62,707.67
WRK-000384,2025-08,335.35,80.86,177.9,113.63,707.74
WRK-000384,2025-09,295.85,71.33,156.94,100.24,624.36
WRK-000384,2025-10,289.5,69.8,153.58,98.09,610.97
WRK-000384,2025-11,310.05,74.76,164.48,105.06,654.35
WRK-000384,2025-12,322.49,77.76,171.08,109.27,680.6
WRK-000384,2026-01,309.7,74.67,164.29,104.94,653.6
WRK-000384,2026-02,333.78,80.48,177.07,113.1,704.43
WRK-000385,2025-03,557.01,108.65,334.76,223.34,1223.76
WRK-000385,2025-04,501.49,97.82,301.39,201.07,1101.77
WRK-000385,2025-05,497.78,97.1,299.16,199.59,1093.63
WRK-000385,2025-06,492.09,95.99,295.75,197.31,1081.14
WRK-000385,2025-07,500.72,97.67,300.93,200.77,1100.09
WRK-000385,2025-08,504.43,98.4,303.16,202.25,1108.24
WRK-000385,2025-09,486.88,94.97,292.61,195.22,1069.68
WRK-000385,2025-10,566.63,110.53,340.54,227.19,1244.89
WRK-000385,2025-11,561.07,109.44,337.2,224.96,1232.67
WRK-000385,2025-12,523.64,102.14,314.71,209.96,1150.45
WRK-000385,2026-01,560.62,109.36,336.93,224.78,1231.69
WRK-000385,2026-02,555.75,108.41,334.0,222.83,1220.99
WRK-000386,2024-09,305.0,85.15,170.31,237.5,797.96
WRK-000386,2024-10,299.87,83.72,167.45,233.51,784.55
WRK-000386,2024-11,303.0,84.59,169.19,235.94,792.72
WRK-000386,2024-12,290.67,81.15,162.31,226.35,760.48
WRK-000386,2025-01,277.09,77.36,154.73,215.77,724.95
WRK-000386,2025-02,286.13,79.88,159.77,222.81,748.59
WRK-000386,2025-03,306.23,85.5,171.0,238.46,801.19
WRK-000386,2025-04,294.03,82.09,164.19,228.96,769.27
WRK-000386,2025-05,300.31,83.84,167.69,233.85,785.69
WRK-000386,2025-06,292.13,81.56,163.12,227.48,764.29
WRK-000386,2025-07,296.22,82.7,165.4,230.66,774.98
WRK-000386,2025-08,280.98,78.44,156.89,218.79,735.1
WRK-000386,2025-09,297.35,83.02,166.04,231.54,777.95
WRK-000386,2025-10,301.92,84.29,168.59,235.1,789.9
WRK-000386,2025-11,295.42,82.48,164.96,230.04,772.9
WRK-000386,2025-12,280.15,78.21,156.43,218.15,732.94
WRK-000386,2026-01,313.5,87.52,175.05,244.12,820.19
WRK-000386,2026-02,298.13,83.23,166.47,232.15,779.98
WRK-000387,2024-11,342.25,113.07,206.44,148.24,810.0
WRK-000387,2024-12,331.79,109.61,200.13,143.71,785.24
WRK-000387,2025-01,327.01,108.03,197.25,141.65,773.94
WRK-000387,2025-02,333.25,110.09,201.01,144.35,788.7
WRK-000387,2025-03,343.46,113.47,207.17,148.77,812.87
WRK-000387,2025-04,304.75,100.68,183.83,132.0,721.26
WRK-000387,2025-05,323.12,106.75,194.91,139.96,764.74
WRK-000387,2025-06,341.06,112.67,205.72,147.73,807.18
WRK-000387,2025-07,339.25,112.08,204.64,146.95,802.92
WRK-000387,2025-08,321.07,106.07,193.66,139.07,759.87
WRK-000387,2025-09,342.01,112.99,206.3,148.14,809.44
WRK-000387,2025-10,332.5,109.85,200.56,144.02,786.93
WRK-000387,2025-11,336.98,111.33,203.27,145.96,797.54
WRK-000387,2025-12,321.43,106.19,193.88,139.23,760.73
WRK-000387,2026-01,298.15,98.5,179.85,129.15,705.65
WRK-000387,2026-02,311.31,102.84,187.78,134.84,736.77
WRK-000388,2025-02,643.29,198.65,351.73,237.31,1430.98
WRK-000388,2025-03,648.2,200.16,354.42,239.12,1441.9
WRK-000388,2025-04,666.92,205.94,364.66,246.03,1483.55
WRK-000388,2025-05,635.22,196.15,347.32,234.34,1413.03
WRK-000388,2025-06,660.66,204.01,361.24,243.72,1469.63
WRK-000388,2025-07,707.6,218.51,386.9,261.04,1574.05
WRK-000388,2025-08,691.02,213.38,377.83,254.92,1537.15
WRK-000388,2025-09,679.01,209.68,371.27,250.49,1510.45
WRK-000388,2025-10,637.02,196.71,348.31,235.0,1417.04
WRK-000388,2025-11,632.24,195.23,345.69,233.24,1406.4
WRK-000388,2025-12,679.68,209.88,371.63,250.73,1511.92
WRK-000388,2026-01,665.55,205.52,363.91,245.52,1480.5
WRK-000388,2026-02,668.74,206.51,365.65,246.7,1487.6
WRK-000389,2025-03,400.99,146.82,245.73,263.13,1056.67
WRK-000389,2025-04,410.23,150.21,251.39,269.2,1081.03
WRK-000389,2025-05,437.67,160.25,268.21,287.2,1153.33
WRK-000389,2025-06,454.64,166.47,278.6,298.34,1198.05
WRK-000389,2025-07,461.97,169.15,283.1,303.15,1217.37
WRK-000389,2025-08,460.58,168.64,282.24,302.24,1213.7
WRK-000389,2025-09,395.86,144.95,242.59,259.77,1043.17
WRK-000389,2025-10,397.4,145.51,243.53,260.78,1047.22
WRK-000389,2025-11,438.3,160.49,268.6,287.62,1155.01
WRK-000389,2025-12,439.58,160.96,269.38,288.46,1158.38
WRK-000389,2026-01,443.57,162.42,271.82,291.08,1168.89
WRK-000389,2026-02,423.88,155.21,259.76,278.16,1117.01
WRK-000390,2025-01,567.01,216.84,417.54,262.43,1463.82
WRK-000390,2025-02,563.93,215.66,415.26,261.01,1455.86
WRK-000390,2025-03,535.21,204.68,394.12,247.71,1381.72
WRK-000390,2025-04,570.41,218.14,420.04,264.01,1472.6
WRK-000390,2025-05,560.45,214.33,412.71,259.4,1446.89
WRK-000390,2025-06,499.2,190.91,367.6,231.05,1288.76
WRK-000390,2025-07,500.4,191.36,368.48,231.6,1291.84
WRK-000390,2025-08,562.48,215.1,414.2,260.34,1452.12
WRK-000390,2025-09,520.41,199.02,383.21,240.86,1343.5
WRK-000390,2025-10,506.93,193.86,373.29,234.62,1308.7
WRK-000390,2025-11,573.52,219.33,422.33,265.45,1480.63
WRK-000390,2025-12,560.07,214.19,412.43,259.22,1445.91
WRK-000390,2026-01,501.37,191.74,369.2,232.05,1294.36
WRK-000390,2026-02,496.77,189.98,365.81,229.92,1282.48
WRK-000391,2024-12,314.58,90.23,214.45,153.69,772.95
WRK-000391,2025-01,309.23,88.69,210.8,151.08,759.8
WRK-000391,2025-02,307.0,88.05,209.28,149.99,754.32
WRK-000391,2025-03,308.87,88.59,210.56,150.9,758.92
WRK-000391,2025-04,290.9,83.44,198.3,142.12,714.76
WRK-000391,2025-05,312.74,89.7,213.19,152.79,768.42
WRK-000391,2025-06,297.38,85.3,202.73,145.29,730.7
WRK-000391,2025-07,283.06,81.19,192.96,138.29,695.5
WRK-000391,2025-08,307.96,88.33,209.93,150.46,756.68
WRK-000391,2025-09,305.27,87.56,208.1,149.15,750.08
WRK-000391,2025-10,322.06,92.37,219.55,157.35,791.33
WRK-000391,2025-11,310.06,88.93,211.37,151.49,761.85
WRK-000391,2025-12,310.64,89.1,211.76,151.77,763.27
WRK-000391,2026-01,309.17,88.68,210.76,151.05,759.66
WRK-000391,2026-02,293.36,84.14,199.99,143.33,720.82
WRK-000392,2024-10,290.78,66.52,186.8,97.84,641.94
WRK-000392,2024-11,294.17,67.3,188.98,98.98,649.43
WRK-000392,2024-12,321.76,73.61,206.7,108.27,710.34
WRK-000392,2025-01,280.49,64.17,180.19,94.38,619.23
WRK-000392,2025-02,328.43,75.13,210.98,110.51,725.05
WRK-000392,2025-03,322.63,73.81,207.26,108.56,712.26
WRK-000392,2025-04,302.67,69.24,194.44,101.84,668.19
WRK-000392,2025-05,288.1,65.91,185.08,96.94,636.03
WRK-000392,2025-06,310.93,71.13,199.75,104.62,686.43
WRK-000392,2025-07,293.91,67.24,188.81,98.89,648.85
WRK-000392,2025-08,315.45,72.16,202.65,106.14,696.4
WRK-000392,2025-09,305.42,69.87,196.21,102.77,674.27
WRK-000392,2025-10,284.14,65.0,182.54,95.61,627.29
WRK-000392,2025-11,298.69,68.33,191.88,100.5,659.4
WRK-000392,2025-12,325.46,74.45,209.08,109.51,718.5
WRK-000392,2026-01,317.06,72.53,203.68,106.69,699.96
WRK-000392,2026-02,316.99,72.52,203.64,106.66,699.81
WRK-000393,2025-02,375.78,94.5,200.03,101.5,771.81
WRK-000393,2025-03,354.65,89.19,188.78,95.8,728.42
WRK-000393,2025-04,366.18,92.09,194.92,98.91,752.1
WRK-000393,2025-05,407.7,102.53,217.02,110.12,837.37
WRK-000393,2025-06,385.91,97.05,205.42,104.24,792.62
WRK-000393,2025-07,366.99,92.29,195.35,99.13,753.76
WRK-000393,2025-08,387.14,97.36,206.07,104.57,795.14
WRK-000393,2025-09,409.75,103.05,218.11,110.68,841.59
WRK-000393,2025-10,376.84,94.77,200.59,101.79,773.99
WRK-000393,2025-11,406.89,102.33,216.59,109.91,835.72
WRK-000393,2025-12,398.75,100.28,212.26,107.71,819.0
WRK-000393,2026-01,400.12,100.62,212.98,108.08,821.8
WRK-000393,2026-02,375.29,94.38,199.77,101.37,770.81
WRK-000394,2025-01,543.33,142.94,322.4,100.09,1108.76
WRK-000394,2025-02,619.48,162.97,367.59,114.12,1264.16
WRK-000394,2025-03,544.54,143.26,323.12,100.31,1111.23
WRK-000394,2025-04,560.95,147.57,332.86,103.33,1144.71
WRK-000394,2025-05,544.49,143.24,323.09,100.3,1111.12
WRK-000394,2025-06,593.72,156.2,352.3,109.37,1211.59
WRK-000394,2025-07,569.77,149.89,338.09,104.96,1162.71
WRK-000394,2025-08,581.53,152.99,345.07,107.12,1186.71
WRK-000394,2025-09,612.51,161.14,363.45,112.83,1249.93
WRK-000394,2025-10,585.56,154.05,347.46,107.87,1194.94
WRK-000394,2025-11,578.05,152.07,343.0,106.48,1179.6
WRK-000394,2025-12,591.92,155.72,351.23,109.04,1207.91
WRK-000394,2026-01,600.57,158.0,356.36,110.63,1225.56
WRK-000394,2026-02,543.42,142.96,322.45,100.1,1108.93
WRK-000395,2024-09,334.52,119.41,220.23,252.26,926.42
WRK-000395,2024-10,317.45,113.31,208.99,239.39,879.14
WRK-000395,2024-11,310.98,111.0,204.73,234.51,861.22
WRK-000395,2024-12,304.53,108.7,200.48,229.64,843.35
WRK-000395,2025-01,320.38,114.36,210.92,241.6,887.26
WRK-000395,2025-02,302.86,108.11,199.39,228.39,838.75
WRK-000395,2025-03,314.12,112.12,206.8,236.88,869.92
WRK-000395,2025-04,334.27,119.32,220.06,252.07,925.72
WRK-000395,2025-05,335.99,119.93,221.19,253.37,930.48
WRK-000395,2025-06,307.47,109.75,202.42,231.86,851.5
WRK-000395,2025-07,316.97,113.14,208.68,239.03,877.82
WRK-000395,2025-08,288.24,102.89,189.76,217.36,798.25
WRK-000395,2025-09,301.82,107.73,198.7,227.6,835.85
WRK-000395,2025-10,321.32,114.69,211.54,242.31,889.86
WRK-000395,2025-11,315.21,112.51,207.51,237.69,872.92
WRK-000395,2025-12,307.11,109.62,202.18,231.59,850.5
WRK-000395,2026-01,335.5,119.75,220.87,252.99,929.11
WRK-000395,2026-02,299.17,106.79,196.95,225.6,828.51
WRK-000396,2025-01,253.11,73.54,144.73,77.82,549.2
WRK-000396,2025-02,254.2,73.86,145.35,78.15,551.56
WRK-000396,2025-03,253.17,73.55,144.76,77.83,549.31
WRK-000396,2025-04,259.04,75.26,148.11,79.64,562.05
WRK-000396,2025-05,258.5,75.1,147.81,79.47,560.88
WRK-000396,2025-06,265.7,77.2,151.93,81.69,576.52
WRK-000396,2025-07,292.95,85.11,167.51,90.07,635.64
WRK-000396,2025-08,273.22,79.38,156.22,84.0,592.82
WRK-000396,2025-09,274.25,79.68,156.81,84.32,595.06
WRK-000396,2025-10,252.95,73.49,144.64,77.77,548.85
WRK-000396,2025-11,286.09,83.12,163.58,87.96,620.75
WRK-000396,2025-12,273.5,79.46,156.38,84.09,593.43
WRK-000396,2026-01,275.23,79.96,157.37,84.62,597.18
WRK-000396,2026-02,272.94,79.3,156.07,83.91,592.22
WRK-000397,2024-12,431.93,123.89,211.63,177.0,944.45
WRK-000397,2025-01,383.98,110.14,188.13,157.35,839.6
WRK-000397,2025-02,395.48,113.44,193.77,162.06,864.75
WRK-000397,2025-03,377.92,108.4,185.17,154.87,826.36
WRK-000397,2025-04,389.82,111.81,191.0,159.74,852.37
WRK-000397,2025-05,384.69,110.35,188.49,157.64,841.17
WRK-000397,2025-06,421.65,120.94,206.59,172.78,921.96
WRK-000397,2025-07,433.35,124.3,212.32,177.58,947.55
WRK-000397,2025-08,390.7,112.07,191.43,160.1,854.3
WRK-000397,2025-09,372.81,106.94,182.66,152.77,815.18
WRK-000397,2025-10,412.92,118.44,202.32,169.21,902.89
WRK-000397,2025-11,381.54,109.44,186.94,156.35,834.27
WRK-000397,2025-12,398.1,114.19,195.06,163.13,870.48
WRK-000397,2026-01,424.22,121.68,207.85,173.84,927.59
WRK-000397,2026-02,429.81,123.29,210.59,176.13,939.82
WRK-000398,2024-10,480.52,136.63,271.52,143.57,1032.24
WRK-000398,2024-11,446.59,126.98,252.35,133.43,959.35
WRK-000398,2024-12,466.86,132.74,263.8,139.49,1002.89
WRK-000398,2025-01,467.61,132.96,264.23,139.71,1004.51
WRK-000398,2025-02,503.52,143.17,284.52,150.44,1081.65
WRK-000398,2025-03,476.82,135.57,269.43,142.46,1024.28
WRK-000398,2025-04,458.73,130.43,259.21,137.06,985.43
WRK-000398,2025-05,458.79,130.45,259.24,137.08,985.56
WRK-000398,2025-06,468.79,133.29,264.9,140.07,1007.05
WRK-000398,2025-07,441.23,125.46,249.32,131.83,947.84
WRK-000398,2025-08,461.36,131.18,260.69,137.84,991.07
WRK-000398,2025-09,487.33,138.56,275.37,145.6,1046.86
WRK-000398,2025-10,445.58,126.69,251.78,133.13,957.18
WRK-000398,2025-11,486.71,138.39,275.02,145.42,1045.54
WRK-000398,2025-12,492.14,139.93,278.09,147.04,1057.2
WRK-000398,2026-01,451.03,128.24,254.86,134.76,968.89
WRK-000398,2026-02,498.34,141.69,281.59,148.89,1070.51
WRK-000399,2025-02,613.86,205.84,378.9,233.19,1431.79
WRK-000399,2025-03,576.02,193.15,355.54,218.81,1343.52
WRK-000399,2025-04,616.72,206.8,380.67,234.27,1438.46
WRK-000399,2025-05,623.76,209.16,385.01,236.95,1454.88
WRK-000399,2025-06,558.19,187.17,344.54,212.04,1301.94
WRK-000399,2025-07,604.27,202.63,372.98,229.55,1409.43
WRK-000399,2025-08,632.09,211.95,390.15,240.11,1474.3
WRK-000399,2025-09,557.21,186.84,343.94,211.67,1299.66
WRK-000399,2025-10,631.51,211.76,389.8,239.89,1472.96
WRK-000399,2025-11,591.34,198.29,365.0,224.63,1379.26
WRK-000399,2025-12,576.71,193.38,355.97,219.08,1345.14
WRK-000399,2026-01,592.89,198.81,365.96,225.22,1382.88
WRK-000399,2026-02,550.84,184.71,340.0,209.25,1284.8
WRK-000400,2024-09,365.05,70.85,201.33,191.0,828.23
WRK-000400,2024-10,381.18,73.98,210.22,199.44,864.82
WRK-000400,2024-11,368.05,71.43,202.98,192.57,835.03
WRK-000400,2024-12,344.2,66.8,189.83,180.1,780.93
WRK-000400,2025-01,392.63,76.2,216.54,205.44,890.81
WRK-000400,2025-02,377.95,73.35,208.44,197.76,857.5
WRK-000400,2025-03,347.19,67.38,191.48,181.66,787.71
WRK-000400,2025-04,370.94,71.99,204.58,194.09,841.6
WRK-000400,2025-05,371.76,72.15,205.03,194.52,843.46
WRK-000400,2025-06,347.83,67.51,191.83,182.0,789.17
WRK-000400,2025-07,392.39,76.15,216.41,205.31,890.26
WRK-000400,2025-08,349.97,67.92,193.01,183.12,794.02
WRK-000400,2025-09,367.52,71.33,202.69,192.3,833.84
WRK-000400,2025-10,351.09,68.14,193.63,183.7,796.56
WRK-000400,2025-11,347.33,67.41,191.56,181.73,788.03
WRK-000400,2025-12,370.27,71.86,204.21,193.74,840.08
WRK-000400,2026-01,339.85,65.96,187.43,177.82,771.06
WRK-000400,2026-02,386.56,75.02,213.19,202.26,877.03
WRK-000401,2025-03,427.19,116.82,239.01,274.7,1057.72
WRK-000401,2025-04,440.63,120.5,246.53,283.34,1091.0
WRK-000401,2025-05,431.64,118.04,241.5,277.56,1068.74
WRK-000401,2025-06,413.19,112.99,231.18,265.7,1023.06
WRK-000401,2025-07,387.73,106.03,216.93,249.32,960.01
WRK-000401,2025-08,398.12,108.87,222.74,256.0,985.73
WRK-000401,2025-09,416.41,113.87,232.98,267.77,1031.03
WRK-000401,2025-10,400.21,109.44,223.91,257.35,990.91
WRK-000401,2025-11,440.87,120.56,246.66,283.49,1091.58
WRK-000401,2025-12,428.98,117.31,240.01,275.85,1062.15
WRK-000401,2026-01,381.86,104.42,213.65,245.55,945.48
WRK-000401,2026-02,422.7,115.59,236.5,271.81,1046.6
WRK-000402,2024-10,246.15,62.23,150.45,214.31,673.14
WRK-000402,2024-11,269.01,68.01,164.42,234.21,735.65
WRK-000402,2024-12,258.57,65.37,158.04,225.12,707.1
WRK-000402,2025-01,249.19,63.0,152.31,216.95,681.45
WRK-000402,2025-02,249.36,63.04,152.41,217.1,681.91
WRK-000402,2025-03,255.43,64.58,156.12,222.38,698.51
WRK-000402,2025-04,246.27,62.26,150.52,214.41,673.46
WRK-000402,2025-05,263.45,66.61,161.02,229.37,720.45
WRK-000402,2025-06,235.66,59.58,144.04,205.18,644.46
WRK-000402,2025-07,258.66,65.39,158.09,225.19,707.33
WRK-000402,2025-08,244.02,61.69,149.14,212.45,667.3
WRK-000402,2025-09,255.41,64.57,156.11,222.37,698.46
WRK-000402,2025-10,250.76,63.4,153.27,218.32,685.75
WRK-000402,2025-11,273.95,69.26,167.44,238.51,749.16
WRK-000402,2025-12,243.37,61.53,148.75,211.89,665.54
WRK-000402,2026-01,248.45,62.81,151.85,216.3,679.41
WRK-000402,2026-02,251.1,63.48,153.47,218.62,686.67
WRK-000403,2024-12,340.71,118.43,274.4,187.28,920.82
WRK-000403,2025-01,385.69,134.06,310.61,211.99,1042.35
WRK-000403,2025-02,380.7,132.33,306.6,209.26,1028.89
WRK-000403,2025-03,368.84,128.2,297.05,202.74,996.83
WRK-000403,2025-04,384.58,133.67,309.72,211.38,1039.35
WRK-000403,2025-05,337.14,117.18,271.51,185.31,911.14
WRK-000403,2025-06,349.48,121.47,281.45,192.09,944.49
WRK-000403,2025-07,387.39,134.65,311.99,212.93,1046.96
WRK-000403,2025-08,390.21,135.63,314.26,214.48,1054.58
WRK-000403,2025-09,341.36,118.65,274.91,187.63,922.55
WRK-000403,2025-10,386.88,134.47,311.57,212.65,1045.57
WRK-000403,2025-11,375.88,130.65,302.72,206.6,1015.85
WRK-000403,2025-12,393.3,136.71,316.75,216.18,1062.94
WRK-000403,2026-01,364.77,126.79,293.77,200.5,985.83
WRK-000403,2026-02,392.75,136.51,316.3,215.88,1061.44
WRK-000404,2025-01,268.43,58.53,159.36,65.85,552.17
WRK-000404,2025-02,296.92,64.75,176.27,72.84,610.78
WRK-000404,2025-03,287.75,62.75,170.83,70.59,591.92
WRK-000404,2025-04,278.99,60.84,165.62,68.44,573.89
WRK-000404,2025-05,265.11,57.81,157.39,65.04,545.35
WRK-000404,2025-06,298.13,65.01,176.99,73.14,613.27
WRK-000404,2025-07,298.4,65.07,177.15,73.2,613.82
WRK-000404,2025-08,305.14,66.54,181.15,74.86,627.69
WRK-000404,2025-09,276.75,60.35,164.3,67.89,569.29
WRK-000404,2025-10,262.64,57.27,155.92,64.43,540.26
WRK-000404,2025-11,304.47,66.39,180.75,74.69,626.3
WRK-000404,2025-12,260.84,56.88,154.85,63.99,536.56
WRK-000404,2026-01,294.36,64.19,174.75,72.21,605.51
WRK-000404,2026-02,290.03,63.25,172.18,71.15,596.61
WRK-000405,2025-01,368.54,84.35,228.41,260.25,941.55
WRK-000405,2025-02,383.93,87.87,237.95,271.12,980.87
WRK-000405,2025-03,348.85,79.84,216.2,246.34,891.23
WRK-000405,2025-04,379.11,86.77,234.96,267.71,968.55
WRK-000405,2025-05,387.94,88.79,240.43,273.95,991.11
WRK-000405,2025-06,399.74,91.49,247.75,282.29,1021.27
WRK-000405,2025-07,394.29,90.24,244.37,278.44,1007.34
WRK-000405,2025-08,374.34,85.68,232.0,264.35,956.37
WRK-000405,2025-09,405.35,92.78,251.22,286.25,1035.6
WRK-000405,2025-10,402.65,92.16,249.55,284.34,1028.7
WRK-000405,2025-11,369.36,84.54,228.92,260.83,943.65
WRK-000405,2025-12,389.28,89.1,241.26,274.9,994.54
WRK-000405,2026-01,362.38,82.94,224.59,255.9,925.81
